scope_id	match_dataset	match_version_year	match_record_type	match_name	match_abbreviation	scope_summary	topic_tags	keywords_zh	keywords_en	article_types	accepts_original_research	submission_mode	scope_context	scope_year	out_of_scope	source_type	source_url	source_accessed_at	evidence	review_status	reviewed_by	reviewed_at	review_notes	secondary_source_urls	target_status
th-2019-jacm-journal-2026	th_cpl	2019	journal	Journal of the ACM	JACM	计算机科学中具有广泛意义和持久价值的原创研究，尤其涵盖算法、复杂性、计算理论、逻辑与语义、密码学、分布式计算、编程语言、数据库理论、机器学习理论及其他形成重要计算机科学推进的基础工作。	general_computing;algorithms;complexity;logic_semantics;theory_methods	计算机科学基础；算法；复杂性；计算理论；逻辑；程序语义；密码学；分布式计算；编程语言；数据库理论；学习理论	foundations of computer science;algorithms;complexity;theory of computation;logic;program semantics;cryptography;distributed computing;programming languages;database theory;learning theory	original_research;theory_methods	yes	open	venue	2026	范围虽广，但仅有局部工程改进、具体应用案例或缺少普遍性和持久学术价值的工作通常不匹配。	official_scope	https://dl.acm.org/journal/jacm/about	2026-08-06	ACM 期刊页将 JACM 定位为计算机科学领域具有广泛意义、深度和持久价值的研究成果载体。	approved	th-journal-curation	2026-08-06	按当前 JACM 总体 charter 保守归纳，避免把“综合”解释为低门槛全领域应用刊。		active_target
th-2019-science-china-family-2026	th_cpl	2019	journal	Science China		TH 2019 的 Science China 是无分辑限定的英文刊系级历史条目；Science China Press 当前包含信息科学、数学、技术科学、生命科学、地球科学、化学、物理等分刊，计算机稿件通常应进一步核对 SCIENCE CHINA Information Sciences 等具体分刊。	general_computing;ai_for_science;scientific_computing	Science China 刊系；信息科学；计算机科学；控制；通信；微电子；数学；技术科学；交叉科学	Science China journal family;information sciences;computer science;control;communications;microelectronics;mathematics;technological sciences;interdisciplinary science	theory_methods	unknown	varies_by_series	journal_family	2026	这不是可直接投稿的单一期刊范围；不得仅凭本条决定投稿，必须先选择具体英文分刊，并按该分刊最新 aims、稿件类型和投稿系统复核。	publisher_scope	https://www.scichina.com/miniPlat/viewDetail/aboutUs?abbreviated=scp	2026-08-06	中国科学杂志社官网明确展示由数学、物理、化学、生命、地球、技术、信息等中英文刊组成的 17 种系列，证明旧条目不能安全归并为某一个具体刊名。	approved	th-journal-curation	2026-08-06	legacy family ambiguity：TH-CPL 原始 PDF 确实仅列 Science China、无简称和分辑；本记录仅提供刊系导航，明确不等同于 SCIENCE CHINA Information Sciences。 增加不可直接投稿状态；该项只用于刊系导航。		family_non_actionable
th-2019-zhongguo-kexue-family-2026	th_cpl	2019	journal	中国科学		TH 2019 的“中国科学”是无分辑限定的中文刊系级历史条目；当前中文系列按信息科学、数学、技术科学、生命科学、地球科学、化学、物理等分刊运行，计算机稿件需继续选择《中国科学：信息科学》等具体分刊并核对其细分范围。	general_computing;ai_for_science;scientific_computing	中国科学刊系；中国科学信息科学；计算机科学；控制科学；通信工程；微电子；数学；技术科学；交叉科学	Chinese-language Science China journal family;information sciences;computer science;control science;communication engineering;microelectronics;mathematics;technological sciences;interdisciplinary science	theory_methods	unknown	varies_by_series	journal_family	2026	这不是可直接投稿的单一期刊范围；必须先确定中文具体分刊，不能把“中国科学”家族等级自动套用到任意分刊或把本条视为《中国科学：信息科学》的精确别名。	publisher_scope	https://www.scichina.com/miniPlat/viewDetail/aboutUs?abbreviated=scp	2026-08-06	中国科学杂志社官网明确展示由数学、物理、化学、生命、地球、技术、信息等中英文刊组成的 17 种系列；《中国科学：信息科学》只是其中一个具体分刊。	approved	th-journal-curation	2026-08-06	legacy family ambiguity：TH-CPL 原始 PDF 确实单列“中国科学”、无简称和分辑；本记录保留家族级含义，待上游榜单给出具体刊名后才能精确化。 增加不可直接投稿状态；该项只用于刊系导航。		family_non_actionable
cas-2025-annual-review-control-robotics-scope-2026	cas	2025	journal	Annual Review of Control Robotics and Autonomous Systems		控制、机器人与自主/半自主系统的重要理论和应用进展综述，覆盖控制理论、机器人、自主系统及其与力学、优化、通信、信息论、机器学习、计算和信号处理的交叉。	control_systems;robotics_autonomy;optimization;machine_learning;survey_review	控制理论；机器人；自主系统；半自主系统；优化；机器学习；人机交互；综述	control theory;robotics;autonomous systems;semiautonomous systems;optimization;machine learning;human-robot interaction;review	survey_review	no	invited_only	venue	2026	不接收原创研究论文、主动提交的完整稿件或未经编辑委员会邀请的综述；普通投稿者只能向编辑部建议选题。	official_scope	https://www.annualreviews.org/content/journals/control?page=about-journal	2026-08-06	期刊官方范围明确为控制、机器人和自主系统重大理论与应用发展的综合综述；Annual Reviews 总政策明确文章由编辑委员会邀请。	approved	cas-cs-curation	2026-08-06	另核对 Annual Reviews Editorial Principles 与 unsolicited-author policy；按仅邀请综述标注。	https://www.annualreviews.org/page/authors/editorial-policies;https://www.annualreviews.org/page/authors/author-instructions/unsolicited-authors	active_target
cas-2025-artificial-intelligence-review-scope-2026	cas	2025	journal	ARTIFICIAL INTELLIGENCE REVIEW		人工智能、认知科学及相关学科的前沿研究报告、算法与应用的批判性评价，以及经同行评审的综述、教程和重要进展评论；当前亦接收标为 Original Paper 的原创工作。	machine_learning;knowledge_systems;deep_representation;robotics_autonomy;survey_review	人工智能；认知科学；机器学习；知识系统；智能算法；机器人；前沿研究报告；综述教程	artificial intelligence;cognitive science;machine learning;knowledge systems;intelligent algorithms;robotics;state-of-the-art research report;survey tutorial	original_research;theory_methods;survey_review	yes	open	venue	2026	纯业务或领域应用若没有人工智能技术贡献、严格评价或对研究现状的批判性分析，通常不匹配。	publisher_scope	https://link.springer.com/journal/10462/aims-and-scope	2026-08-06	Springer 官方范围同时列出 state-of-the-art research reports、critical evaluations、surveys 和 tutorials，投稿入口及卷期中存在 Original Paper。	approved	cas-cs-curation	2026-08-06	不能因刊名中的 Review 将其误标为 review-only；原创接收状态已用官方卷期与直接投稿入口复核。	https://www.sciencedirect.com/journal/artificial-intelligence-review	active_target
cas-2025-bdma-scope-2026	cas	2025	journal	Big Data Mining and Analytics		大规模、多源和复杂数据的挖掘与分析，聚焦从数据中发现模式、关联、洞察和知识的方法、系统及应用，包括大数据管理、机器学习、图与流数据、隐私安全和可扩展分析。	data_mining;data_science_engineering;data_management;machine_learning;graph_knowledge_data	大数据；数据挖掘；数据分析；知识发现；机器学习；图数据；流数据；数据管理；隐私安全	big data;data mining;data analytics;knowledge discovery;machine learning;graph data;stream data;data management;privacy security	original_research;theory_methods;dataset_benchmark	yes	open	venue	2026	仅使用大数据集训练常规模型、但没有数据挖掘、分析、管理、规模化方法或新洞察贡献的论文不匹配。	publisher_scope	https://www.sciopen.com/journal/2096-0654	2026-08-06	SciOpen 官方期刊页说明其通过挖掘分析大量应用数据发现隐藏模式、关联、洞察与知识，并接收大数据研究的新进展和解决方案。	approved	cas-cs-curation	2026-08-06	按 Tsinghua University Press/SciOpen 当前期刊范围人工细化。		active_target
cas-2025-caai-tit-scope-2026	cas	2025	journal	CAAI Transactions on Intelligence Technology		人工智能技术的理论与实验研究，覆盖脑与认知科学、机器学习和计算智能、群体与多智能体、多媒体与大语言模型、人机与混合智能、具身智能与人形机器人，以及 AI for Science、智能制造、智慧城市和无人系统应用。	machine_learning;generative_foundation_models;multimodal;robotics_autonomy;ai_for_science	人工智能；认知科学；计算智能；群体智能；多智能体；大语言模型；多媒体；具身智能；人形机器人；AI科学	artificial intelligence;cognitive science;computational intelligence;swarm intelligence;multi-agent;large language model;multimedia;embodied intelligence;humanoid robotics;AI for science	original_research;theory_methods;survey_review;applied_research	yes	open	venue	2026	缺少充分理论或实验评价的概念性 AI 应用、仅调用现成模型且没有智能技术贡献的论文不匹配。	publisher_scope	https://ietresearch.onlinelibrary.wiley.com/hub/journal/24682322/homepage/productinformation.html	2026-08-06	Wiley/IET 官方 Aims and Scope 分列 AI foundations、AI technologies 与 AI applications，并明确发表人工智能技术的理论和实验工作。	approved	cas-cs-curation	2026-08-06	作者指南另明确 Original Research Paper、Review、Case Study 和 Industry Article 等类型。		active_target
cas-2025-computer-science-review-scope-2026	cas	2025	journal	Computer Science Review		面向通用计算机科学读者的研究综述和开放问题阐释性概览，要求由领域专家系统、平衡地梳理计算机科学各方向的最新发展、基础问题和研究机会。	general_computing;survey_review;theory_methods	计算机科学综述；研究调查；教程概览；开放问题；研究趋势；领域综合	computer science survey;research review;tutorial overview;open problems;research trends;field synthesis	survey_review	no	open	venue	2026	不接收以新增实验、算法或系统结果为主体的原创研究论文；跨领域应用综述只有在推进对计算机方法本身的基础理解时才匹配。	publisher_scope	https://www.sciencedirect.com/journal/computer-science-review/about/aims-and-scope	2026-08-06	Elsevier 官方范围明确只发表 research surveys 和 expository overviews of open problems，并要求面向一般计算机科学读者。	approved	cas-cs-curation	2026-08-06	官网有公开 Submit 入口，因此 submission_mode=open；稿件类型仍是 survey/review 硬约束。		active_target
cas-2025-computers-in-industry-scope-2026	cas	2025	journal	COMPUTERS IN INDUSTRY		面向工业的高质量应用研究，研究信息与通信技术在设计、工程、制造、采购、物流、生产与供应链中的新用法，以及企业建模、ERP/PLM、系统集成、工业物联网、数字孪生和智能制造。	industrial_informatics_manufacturing;industry_application;data_management;iot_sensor;ai_systems	工业信息化；智能制造；企业系统；业务过程；ERP；PLM；工业物联网；数字孪生；供应链集成	industrial informatics;smart manufacturing;enterprise system;business process;ERP;PLM;industrial IoT;digital twin;supply-chain integration	original_research;systems_experience;survey_review;industry_application	yes	open	venue	2026	通用算法或普通 AI 应用若未体现工业 ICT 的独特使用、跨技术/应用集成或可验证工业价值，通常不匹配。	publisher_scope	https://www.sciencedirect.com/journal/computers-in-industry/about/aims-and-scope	2026-08-06	Elsevier 官方范围要求原创、高质量、应用导向研究，并强调工业 ICT 新趋势及技术领域和工业应用领域的连接或集成。	approved	cas-cs-curation	2026-08-06	按应用导向工业信息技术期刊整理，不与纯制造工艺期刊混同。 官方作者指南明确列出 Regular papers and Survey papers。	https://www.sciencedirect.com/journal/computers-in-industry/publish/guide-for-authors	active_target
cas-2025-cyborg-bionic-systems-scope-2026	cas	2025	journal	Cyborg and Bionic Systems		生命体与机器人系统的知识互通和混合协同设计，覆盖仿生与生物混合机器人、可穿戴/康复机器人、生机接口、神经工程、生物传感与驱动、微纳机器人，以及医学成像 AI、生物材料、组织工程、器官芯片和相关伦理法律与社会影响。	bionics_biohybrid_systems;robotics_autonomy;iot_sensor;hci_ux;ai_systems	仿生系统；生物混合机器人；赛博格；可穿戴机器人；康复机器人；生机接口；神经工程；生物传感；微纳机器人；医学成像 AI；生物材料；组织工程；器官芯片	bionic systems;biohybrid robotics;cyborg;wearable robotics;rehabilitation robotics;bio-machine interface;neuroengineering;biosensing;micro nano robotics;medical imaging AI;biomaterials;tissue engineering;organ-on-chip	original_research;systems_experience;survey_review	yes	open	venue	2026	普通机器人、医学成像、材料或生物医学研究只有在完全缺少仿生、生物工程、智能医疗技术或生机系统关联时才不匹配。	official_scope	https://spj.science.org/page/cbsystems/about	2026-08-06	Science Partner Journal 官方 Mission and Scope 明确发表 cyborg 与 bionic systems 的基础和应用原创研究，并列出机器人、神经工程与生物医学工程方向。	approved	cas-cs-curation	2026-08-06	官方作者指南确认 Research Article 可公开投稿，同时接收 Review 等类型。 官方专题进一步确认 biomedical imaging AI、biomaterials、tissue engineering 和 organ-on-chip 等交叉方向。	https://spj.science.org/page/cbsystems/si/biomedical-imaging-technology-and-ai;https://spj.science.org/page/cbsystems/si/advanced-robotics-and-tissue-engineering	active_target
cas-2025-data-science-engineering-scope-2026	cas	2025	journal	Data Science and Engineering		数据科学与数据工程的理论基础和工程方法，包括数据质量、采集集成、表示建模与可视化，海量数据存储传输管理、数据密集算法与系统、挖掘学习决策优化，以及数据安全隐私和大数据应用。	data_science_engineering;data_management;data_mining;machine_learning;privacy_anonymity	数据科学；数据工程；数据质量；数据集成；大数据管理；数据密集计算；数据挖掘；机器学习；数据隐私	data science;data engineering;data quality;data integration;big data management;data-intensive computing;data mining;machine learning;data privacy	original_research;theory_methods;systems_experience	yes	open	venue	2026	常规机器学习或领域应用若没有数据本身、数据密集计算、数据工程技术或大规模系统方面的实质贡献，通常不匹配。	publisher_scope	https://link.springer.com/journal/41019/aims-and-scope	2026-08-06	Springer 官方范围明确覆盖数据本质与质量、信息提取、数据密集计算理论，以及分析管理大数据的技术和系统。	approved	cas-cs-curation	2026-08-06	按当前 Springer Nature evergreen Aims and Scope 整理。		active_target
cas-2025-eaai-scope-2026	cas	2025	journal	ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE		人工智能方法在各工程分支中的实际应用，覆盖物联网与 CPS、智能交通、深度学习、智能优化、多智能体与决策支持、知识推理、视觉语音、智能自动化、故障诊断和机器人，强调 AI 创新和真实工程验证。	industry_application;machine_learning;optimization;knowledge_systems;industrial_informatics_manufacturing	工程人工智能；智能自动化；深度学习应用；智能优化；多智能体；决策支持；故障诊断；机器人；工业案例	engineering AI;intelligent automation;applied deep learning;intelligent optimization;multi-agent;decision support;fault diagnosis;robotics;industrial case study	original_research;applied_research;systems_experience;survey_review	yes	open	venue	2026	摘要未分别说明 AI 贡献和工程应用、缺少真实工程问题或公开数据验证的论文会被拒；新造隐喻式元启发算法通常不匹配。	publisher_scope	https://www.sciencedirect.com/journal/engineering-applications-of-artificial-intelligence/about/aims-and-scope	2026-08-06	Elsevier/IFAC 官方范围要求工作描述 AI 方法的实际工程应用、报告 AI 新颖性，并使用公开数据验证以支持可复现性。	approved	cas-cs-curation	2026-08-06	保留官网列出的四项 desk-reject 边界，避免将纯算法优化稿误推荐。		active_target
cas-2025-fntir-scope-2026	cas	2025	journal	Foundations and Trends in Information Retrieval		信息检索领域的 50–100 页高质量综述和教程专著，覆盖检索模型与架构、评测、跨语言和分布式检索、推荐、抽取过滤、问答摘要、文本挖掘、用户建模、交互检索和 Web 搜索。	information_retrieval;web_search_recommendation;nlp_speech;data_mining;survey_review	信息检索综述；搜索引擎；推荐系统；检索评测；问答；摘要；文本挖掘；用户建模；交互检索	information retrieval survey;search engine;recommender system;IR evaluation;question answering;summarization;text mining;user modeling;interactive retrieval	survey_review	no	proposal_first	venue	2026	原创研究论文和普通篇幅的 survey 不接收；完整稿前须先提交摘要与目录并取得初步认可，目标应能形成长篇综述或教程专著。	official_author_guidelines	https://www.nowpublishers.com/Journal/AuthorInstructions/INR	2026-08-06	Now Publishers 的系列范围限定为 survey/tutorial monographs；作者说明要求先发摘要和目录，且明确原创研究稿不予考虑。	approved	cas-cs-curation	2026-08-06	另核对官方 Editorial Aims 的细分 IR 主题；submission_mode=proposal_first 是硬约束。		active_target
cas-2025-fntml-scope-2026	cas	2025	journal	Foundations and Trends in Machine Learning		机器学习基础问题的长篇综述和教程专著，关注理论、方法和计算视角，并连接统计、优化、经济学等相关领域，覆盖学习理论、概率方法、深度与表示学习、强化学习和机器学习算法。	machine_learning;theory_methods;optimization;probabilistic_causal;survey_review	机器学习综述；学习理论；统计学习；概率模型；优化；深度学习；表示学习；强化学习；教程专著	machine learning survey;learning theory;statistical learning;probabilistic models;optimization;deep learning;representation learning;reinforcement learning;tutorial monograph	survey_review	no	proposal_first	venue	2026	原创研究论文和普通短综述不接收；须先提交摘要与目录供初审，获得初步认可后才能提交完整长篇专著。	official_author_guidelines	https://www.nowpublishers.com/Journal/AuthorInstructions/MAL	2026-08-06	Now Publishers 作者说明明确该系列只发表长篇 review/tutorial，原创研究不予考虑，并采用摘要加目录的 proposal-first 流程。	approved	cas-cs-curation	2026-08-06	主题范围另以官方 Editorial Scope 和当期 monographs 复核；不能当作普通机器学习原创期刊推荐。		active_target
cas-2025-fntsc-scope-2026	cas	2025	journal	Foundations and Trends in Systems and Control		系统与控制领域的长篇综述和教程专著，覆盖混杂与离散事件、非线性、网络化、随机、多智能体、分布参数和时滞系统，以及滤波估计辨识、最优控制、系统理论和控制应用。	control_systems;embedded_realtime_cps;optimization;theory_methods;survey_review	控制系统综述；混杂系统；非线性系统；网络化控制；随机系统；多智能体；滤波估计；系统辨识；最优控制	control systems survey;hybrid systems;nonlinear systems;networked control;stochastic systems;multi-agent;filtering estimation;system identification;optimal control	survey_review	no	proposal_first	venue	2026	原创研究论文会被拒；完整稿前必须先以摘要和目录提交选题，且稿件需达到长篇、平衡的综述或教程专著规模。	official_author_guidelines	https://www.nowpublishers.com/Journal/AuthorInstructions/SYS	2026-08-06	官方 Author Instructions 明确仅发表约百页 review/tutorial、拒绝原创研究，并要求摘要与目录初审后才提交完整稿。	approved	cas-cs-curation	2026-08-06	官方 Editorial Aims 进一步列出控制对象、估计辨识、最优控制和系统理论范围。		active_target
cas-2025-comst-scope-2026	cas	2025	journal	IEEE Communications Surveys and Tutorials		通信领域各方面的综合同行评审综述与教程，系统整合既有文献、解释技术发展脉络和开放问题，覆盖通信理论与物理层、无线和有线网络、协议架构、云网软化、网络安全及新兴通信系统。	survey_review;network_arch_protocols;wireless_mobile;physical_layer_communications;information_theory_coding	通信综述；通信教程；无线通信；网络协议；网络架构；通信理论；云网；网络安全；新兴通信	communications survey;communications tutorial;wireless communications;network protocol;network architecture;communication theory;cloud networking;network security;emerging communications	survey_review	no	open	venue	2026	不接收以新算法、单项实验或原型结果为主体的原创研究论文；稿件必须构成全面 survey 或面向非专门读者的 tutorial。	official_scope	https://www.comsoc.org/publications/journals/ieee-communications-surveys-tutorials	2026-08-06	IEEE ComSoc 官方页明确期刊只面向通信各方面的 tutorials 与 surveys，并分别定义教程性和文献综合要求。	approved	cas-cs-curation	2026-08-06	官网提供直接 Submit 入口，故标 open；accepts_original_research=no 仍为稿件类型硬约束。		active_target
cas-2025-tac-affective-scope-2026	cas	2025	journal	IEEE Transactions on Affective Computing		情感计算的跨学科原创研究，研究识别、解释、生成或影响人类情绪及相关情感现象的系统，包括情感感知与建模、多模态行为分析、情感交互、社会机器人、心理健康和负责任情感技术。	affective_computing;multimodal;hci_ux;machine_learning;robotics_autonomy	情感计算；情绪识别；情感建模；多模态行为；生理信号；情感交互；社会机器人；心理健康	affective computing;emotion recognition;affect modeling;multimodal behavior;physiological signal;affective interaction;social robot;mental health	original_research;theory_methods;systems_experience;survey_review	yes	open	venue	2026	普通情感分类或医疗预测若没有对情感现象、人与技术的情感交互或情感计算系统的明确新贡献，通常不匹配。	official_scope	https://www.computer.org/csdl/journal/ta	2026-08-06	IEEE Computer Society 官方期刊定位为研究能够识别、解释和模拟人类情绪与相关情感现象的跨学科系统，并发表原创研究。	approved	cas-cs-curation	2026-08-06	按 IEEE CS 当前期刊页与作者资源复核；避免仅按人工智能大类做宽泛匹配。 Survey 需对领域历史或发展提出新视角，普通文献罗列不够。	https://www.computer.org/digital-library/journals/ta/tac-general-call-for-papers	active_target
cas-2025-tcsvt-scope-2026	cas	2025	journal	IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY		从电路与系统视角研究视频技术，覆盖图像/视频采集、表示显示、处理变换、分析生成、学习理解、压缩传输、存储检索，以及相关软硬件设计与实现。	image_video_processing;multimedia;computer_vision_pattern;ai_systems	视频技术；图像视频处理；视频理解；视频生成；视频压缩；视频传输；多媒体检索；视频电路；软硬件实现	video technology;image video processing;video understanding;video generation;video compression;video transmission;multimedia retrieval;video circuits;hardware software implementation	original_research;theory_methods;systems_experience;survey_review	yes	open	venue	2026	普通视觉识别或生成模型若没有视频技术、图像视频系统或电路与系统层面的清晰贡献，通常不匹配。	official_scope	https://ieee-cas.org/publication/tcsvt	2026-08-06	IEEE Circuits and Systems Society 官方范围明确覆盖所有视频技术的 circuits-and-systems aspects，并鼓励理论、应用及软硬件实现论文。	approved	cas-cs-curation	2026-08-06	细分范围按官方从采集到显示、压缩传输和检索的完整链条整理。 官方期刊页明确接受 original review articles 和 surveys。	https://ieee-cas.org/publication/tcsvt	active_target
cas-2025-tccn-scope-2026	cas	2025	journal	IEEE Transactions on Cognitive Communications and Networking		认知与智能通信网络的设计、分析、评估和实验，覆盖面向通信的感知、学习推理和决策，AI/ML for communications、认知无线电、动态频谱、智能协议架构、分布式优化及安全隐私。	cognitive_communications;network_arch_protocols;physical_layer_communications;machine_learning;wireless_mobile	认知通信；智能网络；通信机器学习；认知无线电；动态频谱；智能协议；分布式学习；通信安全	cognitive communications;intelligent networking;machine learning for communications;cognitive radio;dynamic spectrum;intelligent protocol;distributed learning;communications security	original_research;theory_methods;systems_experience;survey_review	yes	open	venue	2026	论文必须同时包含具备感知、学习/推理和决策的智能实体方法，以及通信或网络方面的原创贡献；通用 AI 或纯控制论文不匹配。	official_scope	https://www.comsoc.org/publications/journals/ieee-transactions-cognitive-communications-and-networking	2026-08-06	IEEE ComSoc 官方页对 cognitive entity 作出明确界定，并要求稿件同时具有智能实体方法和通信/网络原创贡献。	approved	cas-cs-curation	2026-08-06	保留官方 BOTH 条件作为推荐边界，避免把一般无线学习稿宽泛召回。		active_target
cas-2025-tcyb-scope-2026	cas	2025	journal	IEEE Transactions on Cybernetics		控制论的计算方法，研究机器之间以及机器、人和组织之间的通信与控制；包括计算智能、视觉、神经网络、进化算法、机器学习、模糊系统、认知系统、决策和机器人在控制论框架中的理论与应用。	control_systems;machine_learning;evolutionary_computation;fuzzy_systems;robotics_autonomy	控制论；通信与控制；计算智能；神经网络；进化计算；模糊系统；认知系统；决策；机器人	cybernetics;communication and control;computational intelligence;neural network;evolutionary computation;fuzzy systems;cognitive systems;decision making;robotics	original_research;theory_methods	yes	open	venue	2026	一般机器学习、视觉或机器人应用只有在推进控制论主题或明确应用控制论原理时才匹配；纯性能刷榜论文不匹配。	official_scope	https://www.ieeesmc.org/publications/transactions-on-cybernetics/	2026-08-06	IEEE SMC 官方 Scope 明确限定为 cybernetics 的计算方法，并要求所列 AI、视觉、决策和机器人方向贡献于控制论主题。	approved	cas-cs-curation	2026-08-06	将“控制论关联”保留为硬边界，而非泛化为综合 AI 期刊。		active_target
cas-2025-tevc-scope-2026	cas	2025	journal	IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION		进化计算及相关自然启发、种群式搜索与优化的档案级原创研究，包括遗传算法、进化策略与编程、差分进化、群体智能、多目标和约束优化、理论分析及具有普适洞察的应用。	evolutionary_computation;optimization;algorithms;theory_methods	进化计算；遗传算法；进化策略；遗传编程；差分进化；群体智能；多目标优化；种群优化	evolutionary computation;genetic algorithm;evolution strategy;genetic programming;differential evolution;swarm intelligence;multiobjective optimization;population-based optimization	original_research;theory_methods	yes	open	venue	2026	一般机器学习或元启发式应用若没有以选择、变异和种群演化为核心的新方法、理论或可推广洞察，通常不匹配。	official_scope	https://cis.ieee.org/publications/t-evolutionary-computation	2026-08-06	IEEE Computational Intelligence Society 官方期刊说明其发表进化计算、自然启发算法、种群方法及选择和变异驱动优化的原创论文。	approved	cas-cs-curation	2026-08-06	使用新增受控标签 evolutionary_computation，避免仅落入宽泛 optimization。		active_target
cas-2025-tfs-scope-2026	cas	2025	journal	IEEE TRANSACTIONS ON FUZZY SYSTEMS		模糊系统的理论、设计和应用，包括模糊集与逻辑、近似推理、模糊控制、聚类与决策、学习型和神经模糊系统、模糊优化、可解释计算及工程智能系统。	fuzzy_systems;control_systems;optimization;knowledge_systems	模糊系统；模糊集合；模糊逻辑；近似推理；模糊控制；神经模糊；模糊聚类；模糊优化；模糊决策	fuzzy systems;fuzzy sets;fuzzy logic;approximate reasoning;fuzzy control;neuro-fuzzy;fuzzy clustering;fuzzy optimization;fuzzy decision making	original_research;theory_methods;applied_research	yes	open	venue	2026	仅处理随机性、概率不确定性或普通深度学习而没有模糊集合、模糊逻辑或模糊系统贡献的论文不匹配。	official_scope	https://cis.ieee.org/publications/t-fuzzy-systems	2026-08-06	IEEE Computational Intelligence Society 官方期刊范围聚焦模糊系统理论、设计与应用及其相关智能计算方法。	approved	cas-cs-curation	2026-08-06	使用新增受控标签 fuzzy_systems，明确区别概率模型和一般神经网络。		active_target
cas-2025-tii-scope-2026	cas	2025	journal	IEEE Transactions on Industrial Informatics		工业环境中的信息学理论与应用，连接智能分布式自动化、知识与 AI 增强控制、协同制造、工业机器人与视觉、工业 CPS/IoT、实时嵌入式系统、工业通信安全、互操作和人机交互。	industrial_informatics_manufacturing;embedded_realtime_cps;iot_sensor;ai_systems;system_security	工业信息学；工业自动化；智能制造；工业物联网；工业CPS；实时嵌入式；工业通信；工业安全；系统互操作	industrial informatics;industrial automation;smart manufacturing;industrial IoT;industrial CPS;real-time embedded systems;industrial communications;industrial security;interoperability	original_research;systems_experience;survey_review;industry_application	yes	open	venue	2026	纯电力电子、控制算法或通用 AI 工作若没有工业信息的获取、通信、计算、集成或自动化系统贡献，通常不匹配。	official_scope	https://www.ieee-ies.org/pubs/transactions-on-industrial-informatics	2026-08-06	IEEE Industrial Electronics Society 官方范围将期刊定义为连接工业信息学理论与应用实践，列出智能自动化、制造、工业 CPS/IoT、安全与互操作。	approved	cas-cs-curation	2026-08-06	细分工业信息学边界，避免与 IEEE 工业电子和纯控制类期刊混淆。 Review/State-of-the-Art 稿件须事先获得 EiC 许可。	https://www.ieee-ies.org/pubs/jestie/17-publications/tii	active_target
cas-2025-tiv-scope-2026	cas	2025	journal	IEEE Transactions on Intelligent Vehicles		智能车辆尤其自动驾驶车辆的理论、系统和应用，包括环境感知、驾驶员状态与意图、规划控制、协同车辆、主动被动安全、碰撞避免、雷达激光视觉融合、人机交互、节能车辆和车辆软件安全。	autonomous_vehicles;robotics_autonomy;computer_vision_pattern;information_fusion;control_systems	智能车辆；自动驾驶；环境感知；驾驶员监测；车辆控制；协同车辆；碰撞避免；雷达激光雷达；传感器融合；车辆安全	intelligent vehicles;automated driving;environment perception;driver monitoring;vehicle control;cooperative vehicles;collision avoidance;radar lidar;sensor fusion;vehicle security	original_research;systems_experience;applied_research;survey_review	yes	open	venue	2026	一般移动机器人、交通预测或视觉算法若没有智能/自动驾驶车辆问题、车辆系统评价或应用贡献，通常不匹配。	official_scope	https://ieee-itss.org/pub/t-iv/	2026-08-06	IEEE Intelligent Transportation Systems Society 官方 Scope 明确发表智能车辆特别是自动驾驶车辆的创新概念、理论发现、应用结果和案例。	approved	cas-cs-curation	2026-08-06	官方页确认 original contributions 和 survey papers 均可直接提交。		active_target
cas-2025-tsmcs-scope-2026	cas	2025	journal	IEEE Transactions on Systems Man Cybernetics-Systems		系统工程全生命周期的理论、方法和应用，包括复杂问题定义、分析建模、决策与解释，大型系统定义开发部署、系统管理与工程过程，以及优化、建模和仿真等系统工程方法。	control_systems;optimization;theory_methods;industry_application	系统工程；复杂系统；生命周期；系统建模；决策；优化；建模仿真；系统管理；系统工程过程	systems engineering;complex systems;system lifecycle;system modeling;decision making;optimization;modeling simulation;systems management;systems engineering process	original_research;theory_methods;systems_experience;survey_review	yes	open	venue	2026	单一 AI 或控制算法若没有大型系统、系统工程生命周期、综合建模决策或部署层面的贡献，通常不匹配。	official_scope	https://www.ieeesmc.org/publications/transactions-on-smc-systems/	2026-08-06	IEEE SMC 官方 Scope 明确覆盖 systems engineering、问题形成与解释、生命周期阶段、系统管理和优化建模仿真方法。	approved	cas-cs-curation	2026-08-06	作者指南确认 regular technical papers 和 review papers 的直接投稿流程。		active_target
